id,casetype,scheduledate,time,action,suggest,comment,iscompleted,customer_id,handledby_id,,
1692,Filter replacement,2020-11-09,10:00:00,,,,1,343,2,,
1693,Filter replacement,2020-11-09,10:00:00,,,,1,643,2,,
1694,Filter replacement,2020-11-09,11:00:00,,,,1,161,2,,
1695,Filter replacement,2020-11-06,01:30:00,,,,1,159,2,,
1696,Urgent Repair,2020-11-06,05:30:00,,,機底漏水,1,123,3,,
1697,Filter replacement,2020-11-10,10:00:00,,,,1,30,3,,
1698,Filter replacement,2020-11-10,02:00:00,,,,1,561,3,,
1699,Filter replacement,2020-11-10,10:00:00,,,,1,592,2,,
1700,Filter replacement,2020-11-10,10:00:00,,,,1,212,2,,
1701,Installation,2020-11-11,10:00:00,,,,0,686,2,,
1702,Filter replacement,2020-11-11,10:00:00,,,,1,360,3,,
1703,Filter replacement,2020-11-11,10:00:00,,,,1,565,3,,
1704,Filter replacement,2020-11-11,03:30:00,,,,1,641,3,,
1705,Filter replacement,2020-11-11,11:00:00,,,,1,498,3,,
1706,Filter replacement,2020-11-11,02:00:00,,,,1,227,3,,
1707,Filter replacement,2020-11-11,03:00:00,,,,1,292,3,,
1708,Urgent Repair,2020-11-11,11:00:00,,,檢查水機,1,232,2,,
1709,Installation,2020-11-12,10:00:00,,,"Location : 1/F 控制室, 3/F 員工休息室",1,687,3,,
1710,Filter replacement,2020-11-12,02:00:00,,,,1,156,3,,
1711,Filter replacement,2020-11-12,04:30:00,,,,1,563,2,,
1712,Filter replacement,2020-11-17,10:00:00,,,,1,162,3,,
1713,Filter replacement,2020-11-16,10:00:00,,,,1,415,3,,
1714,Filter replacement,2020-11-13,10:00:00,,,,1,283,3,,
1715,Filter replacement,2020-11-13,11:00:00,,,,1,494,3,,
1716,Filter replacement,2020-11-16,12:00:00,,,,1,281,3,,
1717,Filter replacement,2020-11-16,02:00:00,,,,1,662,3,,
1718,Filter replacement,2020-11-16,11:00:00,,,,1,533,3,,
1719,Filter replacement,2020-11-17,10:00:00,,,,1,163,3,,
1720,Filter replacement,2020-11-17,10:00:00,,,,1,497,2,,
1722,Filter replacement,2020-11-17,10:00:00,,,,1,591,2,,
1723,Filter replacement,2020-11-18,10:00:00,,,,1,440,3,,
1724,Filter replacement,2020-11-19,10:00:00,,,,1,474,3,,
1725,Installation,2020-11-20,10:00:00,,,,1,688,3,,
1726,Filter replacement,2020-11-20,10:00:00,,,,1,414,2,,
1727,Filter replacement,2020-11-20,11:00:00,,,,1,10,2,,
1728,Urgent Repair,2020-11-20,11:00:00,,,水味有o的怪,1,522,2,,
1729,Urgent Repair,2020-11-19,06:00:00,,,收1部WPU8200C回公司檢查,1,197,1,,
1730,Urgent Repair,2020-11-23,10:00:00,,,熱水唔熱,0,618,3,,
1731,Urgent Repair,2020-11-24,10:00:00,,,"凍水燈閃, 冇水出",1,232,3,,
1732,Urgent Repair,2020-11-26,06:00:00,,,"已入雪種, 送回1部WPU 8200C",0,197,1,,
1733,Filter replacement,2020-11-27,11:15:00,,,,1,128,3,,
1734,Filter replacement,2020-11-27,11:30:00,,,,1,223,3,,
1735,Urgent Repair,2020-11-27,11:00:00,,,Tube Amendment,0,595,2,,
1736,Filter replacement,2020-12-01,11:00:00,,,,0,13,2,,
1737,Filter replacement,2020-12-01,02:00:00,,,,0,34,2,,
1738,Filter replacement,2020-12-01,02:00:00,,,,1,644,3,,
1739,Filter replacement,2020-12-01,03:00:00,,,Location : 倉,1,455,3,,
1740,Filter replacement,2020-12-01,02:00:00,,,,0,167,2,,
1741,Filter replacement,2020-12-03,10:00:00,,,,1,63,2,,
1742,Filter replacement,2020-12-03,11:00:00,,,,1,505,2,,
1743,Filter replacement,2020-12-02,10:00:00,,,,1,602,3,,
1744,Filter replacement,2020-12-02,10:00:00,,,,1,599,3,,
1745,Filter replacement,2020-12-02,02:00:00,,,,1,646,3,,
1746,Filter replacement,2020-12-03,10:00:00,,,,1,418,3,,
1747,Filter replacement,2020-12-03,02:00:00,,,,1,302,2,,
1748,Filter replacement,2020-12-03,02:00:00,,,,1,301,2,,
1749,Filter replacement,2020-12-02,03:00:00,,,,1,614,3,,
1750,Filter replacement,2020-12-03,02:00:00,,,,1,428,3,,
1751,Filter replacement,2020-12-07,10:00:00,,,,1,664,2,,
1752,Filter replacement,2020-12-04,10:00:00,,,,1,300,2,,
1753,Filter replacement,2020-12-07,10:00:00,,,,1,306,2,,
1754,Filter replacement,2020-12-07,11:00:00,,,,1,355,2,,
1755,Filter replacement,2020-12-09,10:00:00,,,,1,645,3,,
1756,Filter replacement,2020-12-09,10:00:00,,,,1,601,3,,
1757,Filter replacement,2020-12-07,10:00:00,,,,1,669,3,,
1758,Filter replacement,2020-12-07,11:00:00,,,,1,303,3,,
1759,Installation,2020-12-08,11:00:00,,,,1,690,3,,
1760,Filter replacement,2020-12-08,10:00:00,,,,1,667,3,,
1761,Filter replacement,2020-12-08,02:00:00,,,,1,567,3,,
1762,Filter replacement,2020-12-08,10:00:00,,,去到搵Elsa Lau,1,501,3,,
1763,Filter replacement,2020-12-08,02:00:00,,,,1,584,3,,
1764,Filter replacement,2020-12-08,11:00:00,,,"到前1個鐘致電梁小姐, THANKS",0,582,2,,
1765,Filter replacement,2020-12-08,11:00:00,,,"到前1個鐘致電梁小姐, THANKS",0,504,2,,
1767,Filter replacement,2020-12-08,11:00:00,,,12點前到,1,508,2,,
1768,Urgent Repair,2020-12-07,02:00:00,,,4/F育嬰室水機有問題,1,556,2,,
1769,Installation,2020-12-09,10:00:00,,,,1,245,2,,
1770,Filter replacement,2020-12-09,11:00:00,,,,1,457,3,,
1771,Filter replacement,2020-12-09,12:00:00,,,,1,293,3,,
1772,Filter replacement,2020-12-08,10:00:00,,,,1,431,2,,
1773,Filter replacement,2020-12-09,02:00:00,,,"到前致電梁小姐, 電話 : 2165 6118, thanks",1,307,3,,
1774,Filter replacement,2020-12-11,10:00:00,,,,0,419,3,,
1775,Filter replacement,2020-12-10,12:00:00,,,出水位滴水,0,109,2,,
1776,Filter replacement,2020-12-10,10:00:00,,,,1,605,3,,
1777,Filter replacement,2020-12-10,10:00:00,,,,0,536,3,,
1778,Filter replacement,2020-12-10,03:00:00,,,,1,366,3,,
1779,Installation,2020-06-02,10:00:00,,,,1,691,3,,
1781,Filter replacement,2020-12-11,10:00:00,,,,0,691,3,,
